time,hour,day,weekday,Consumption,Production,Nuclear,Wind,Hydroelectric,Oil and Gas,Coal,Solar,Biomass
20648,7,860,#Monday,6560,5292,712,247,2732,478,937,106,79
20675,10,861,#Tuesday,7271,6712,706,27,2943,1066,1204,685,80
20702,13,862,#Wednesday,7058,7540,674,1079,2928,916,1078,781,81
20730,17,863,#Thursday,6993,7100,695,828,2874,1032,1309,282,79
20757,20,864,#Friday,7099,7542,708,933,3468,1022,1304,25,80
20784,23,865,#Saturday,6014,6856,710,675,3126,1117,1156,0,70
20811,2,867,#Monday,5040,5503,710,536,2848,415,931,0,62
20838,5,868,#Tuesday,5524,7240,709,1887,2653,933,992,0,66
20865,8,869,#Wednesday,7176,8179,707,1328,3512,934,1305,317,74
20892,11,870,#Thursday,7705,7800,666,1199,3531,903,1228,201,72
20919,14,871,#Friday,6839,7840,661,1661,3214,674,925,631,73
20946,17,872,#Saturday,6173,6318,711,577,3363,441,805,350,70
20973,20,873,#Sunday,5976,6697,708,1244,3477,443,744,8,72
21000,23,874,#Monday,6227,6461,700,681,3597,444,965,0,72
21028,3,876,#Wednesday,5354,6414,704,1128,2669,663,1174,0,75
21055,6,877,#Thursday,6018,6184,704,628,2656,957,1147,14,75
21082,9,878,#Friday,7282,6634,711,23,3499,907,1281,139,73
21109,12,879,#Saturday,6527,7934,705,1768,3487,450,800,651,71
21136,15,880,#Sunday,5482,5569,709,225,2928,457,754,428,66
21163,18,881,#Monday,6688,7403,694,351,4012,854,1287,134,68
21190,21,882,#Tuesday,6992,8331,707,1913,3863,515,1270,0,62
21217,0,884,#Thursday,6031,8124,711,2431,3177,730,1013,0,62
21244,3,885,#Friday,5494,7030,712,888,3146,831,1392,0,60
21271,6,886,#Saturday,5445,6084,712,410,2817,845,1215,25,60
21299,10,887,#Sunday,5502,5838,710,126,3047,454,1066,372,60
21326,13,888,#Monday,7183,7421,691,368,3482,1040,1085,690,64
21353,16,889,#Tuesday,7031,7108,709,140,3384,1166,1234,410,64
21380,19,890,#Wednesday,7027,6934,700,850,3254,914,1056,95,64
21407,22,891,#Thursday,6665,6734,698,729,3057,1095,1089,0,65
21434,1,893,#Saturday,5627,5255,706,335,2259,730,1160,0,63
21461,4,894,#Sunday,5047,4841,701,448,2086,431,1114,0,61
21488,7,895,#Monday,6544,6612,705,882,2976,684,1211,95,58
21515,10,896,#Tuesday,7278,7910,1062,852,3041,1248,1270,362,74
21542,13,897,#Wednesday,7342,7787,1367,272,3030,1204,1346,493,73
21570,17,898,#Thursday,7157,7907,1332,759,2988,1128,1354,272,74
21597,20,899,#Friday,7291,8652,1394,1237,3423,1285,1238,6,67
21624,23,900,#Saturday,6006,6908,1409,451,2926,1114,946,0,61
21651,2,902,#Monday,4919,4844,1402,-16,2099,431,871,0,60
21678,5,903,#Tuesday,4986,5712,1405,143,1956,1258,888,0,61
21705,8,904,#Wednesday,7357,7268,1391,10,3211,1271,1064,246,73
21732,11,905,#Thursday,7750,7672,1340,15,3008,1202,1418,616,72
21759,14,906,#Friday,8237,8165,1309,330,3197,1197,1445,614,70
21786,17,907,#Saturday,6986,7335,1387,347,2792,1163,1240,332,69
21813,20,908,#Sunday,6371,6815,1381,271,2790,1184,1108,18,62
21841,0,910,#Tuesday,6279,6226,1370,213,2129,1182,1275,0,57
21868,3,911,#Wednesday,5819,6309,1371,729,2130,1085,934,0,58
21895,6,912,#Thursday,6239,6925,1372,374,2524,1147,1433,14,59
21922,9,913,#Friday,7577,7090,1307,45,2641,1204,1512,316,64
21949,12,914,#Saturday,6705,6724,1369,278,2079,1147,1298,494,58
21976,15,915,#Sunday,5958,6825,1374,488,2327,792,1316,472,52
22003,18,916,#Monday,7254,7954,1348,1114,2512,1210,1464,249,57
22030,21,917,#Tuesday,7726,7971,1374,1189,2529,1244,1571,0,64
22057,0,919,#Thursday,6323,6280,1367,119,1884,1243,1604,0,63
22084,3,920,#Friday,5873,6132,1378,320,1523,1180,1668,0,63
22112,7,921,#Saturday,6081,6048,1375,682,1819,920,1109,82,62
22139,10,922,#Sunday,6034,5721,675,116,2060,1169,1115,523,61
22166,13,923,#Monday,8202,6761,650,83,2463,1266,1539,702,59
22193,16,924,#Tuesday,8151,7278,1316,52,2436,1308,1569,536,58
22220,19,925,#Wednesday,8063,7236,1355,78,2801,1315,1525,110,50
22247,22,926,#Thursday,7652,6725,1331,402,2216,1319,1393,0,64
22274,1,928,#Saturday,6046,5697,1361,623,1383,1145,1124,0,60
22301,4,929,#Sunday,5463,4858,1367,300,1490,487,1165,0,47
22328,7,930,#Monday,6874,6230,1360,90,2082,1301,1270,74,51
22355,10,931,#Tuesday,7842,6611,1359,9,2159,1301,1398,318,64
22382,13,932,#Wednesday,7888,8031,1306,1187,2228,1257,1483,514,56
22410,17,933,#Thursday,7379,8572,1332,1802,2390,1080,1543,370,53
22437,20,934,#Friday,7310,7101,1360,186,2545,1334,1604,11,59
22464,23,935,#Saturday,6275,5819,1365,28,1834,1193,1341,0,57
22491,2,937,#Monday,5251,4756,1372,64,1475,546,1255,0,43
22518,5,938,#Tuesday,5765,5498,1371,203,1429,1174,1271,0,48
22545,8,939,#Wednesday,7489,6741,1371,164,2160,1296,1510,180,58
22572,11,940,#Thursday,8350,6961,636,11,2876,1191,1570,618,58
22599,14,941,#Friday,8386,6666,642,136,2272,1239,1625,690,62
22626,17,942,#Saturday,7503,7036,1297,771,1964,1152,1521,269,59
22653,20,943,#Sunday,6996,6109,1363,546,2272,442,1427,9,48
22681,0,945,#Tuesday,6516,6071,1346,306,1751,1181,1427,0,60
22708,3,946,#Wednesday,5726,5379,1358,295,1116,1157,1385,0,63
22735,6,947,#Thursday,6118,5726,1358,140,1442,1216,1499,7,61
22762,9,948,#Friday,7282,6224,1341,254,1765,1186,1351,263,63
22789,12,949,#Saturday,6787,6978,1366,1888,1121,943,878,722,58
22816,15,950,#Sunday,6244,5607,1368,162,1153,1123,1085,654,61
22843,18,951,#Monday,7679,6251,1344,67,1940,1231,1427,179,63
22870,21,952,#Tuesday,7678,6767,1356,721,1968,1311,1348,0,62
22897,0,954,#Thursday,6196,5991,1357,698,1300,1268,1303,0,63
22924,3,955,#Friday,5504,5438,1366,498,995,1187,1327,0,63
22952,7,956,#Saturday,5733,5537,1369,221,1291,1301,1241,52,60
22979,10,957,#Sunday,5808,5329,1370,-26,1347,798,1246,534,61
23006,13,958,#Monday,7992,6820,1314,216,1828,1228,1444,717,71
23033,16,959,#Tuesday,7807,7173,1358,828,1866,1176,1414,457,73
23060,19,960,#Wednesday,7243,6597,1350,369,2331,1304,1160,13,70
23087,22,961,#Thursday,6972,6276,1367,373,1866,1298,1304,0,70
23114,1,963,#Saturday,5550,4950,1369,59,1205,1150,1098,0,68
23141,4,964,#Sunday,5017,4330,1373,141,1022,805,918,1,67
23168,7,965,#Monday,6282,5574,1374,99,1692,1257,1048,41,63
23195,10,966,#Tuesday,7468,6132,1340,21,1868,1278,1144,411,64
23223,14,967,#Wednesday,7571,6188,1344,98,1821,1317,1139,411,57
23250,17,968,#Thursday,7072,6057,1332,107,1788,1323,1137,305,64
23277,20,969,#Friday,7457,6095,1356,696,1764,1128,1087,0,62
23304,23,970,#Saturday,5711,5206,1376,904,1143,978,751,0,53
23331,2,972,#Monday,4963,5259,1379,893,1220,919,790,0,55
23358,5,973,#Tuesday,5572,5713,1381,436,1167,1292,1376,0,60
23385,8,974,#Wednesday,7035,6684,1386,691,1864,1260,1278,146,59
23412,11,975,#Thursday,7269,8062,1323,2231,1724,956,1240,527,60
23439,14,976,#Friday,6995,6276,1342,215,1723,1086,1295,551,64
23466,17,977,#Saturday,6130,5354,1394,199,1234,1142,1035,298,50
23494,21,978,#Sunday,6261,5333,1394,844,1389,431,1231,0,42
23521,0,980,#Tuesday,5709,5267,1393,385,1092,1208,1143,0,45
23548,3,981,#Wednesday,5468,5455,1400,415,1024,1277,1292,0,46
23575,6,982,#Thursday,5948,6152,1403,955,1233,1244,1267,0,47
23602,9,983,#Friday,7180,6462,1352,348,1666,1313,1347,376,58
23629,12,984,#Saturday,6316,5970,1401,199,1280,1102,1215,717,55
23656,15,985,#Sunday,5687,5370,1398,361,1015,819,1102,619,56
23683,18,986,#Monday,7017,6032,1376,168,1872,1203,1227,122,62
23710,21,987,#Tuesday,7308,5748,1390,97,1669,1312,1206,0,73
23737,0,989,#Thursday,5840,5198,1388,140,993,1275,1330,0,72
23764,3,990,#Friday,5637,5818,1393,993,900,1174,1288,0,69
23792,7,991,#Saturday,5716,5335,1059,1123,1135,977,967,8,63
23819,10,992,#Sunday,5554,4688,1044,276,1159,480,1213,468,48
23846,13,993,#Monday,7186,6112,1379,146,1585,1361,1201,393,46
23873,16,994,#Tuesday,6919,6482,1384,554,1627,1260,1196,404,56
23900,19,995,#Wednesday,7670,5988,1390,95,1825,1431,1193,0,53
23927,22,996,#Thursday,6966,5903,1399,97,1641,1422,1300,0,44
23954,1,998,#Saturday,5695,5188,1407,958,984,838,951,0,48
23981,4,999,#Sunday,5173,4281,1405,144,1021,538,1126,0,47
24008,7,1000,#Monday,6580,5387,1402,155,1609,1035,1121,10,54
24035,10,1001,#Tuesday,7496,6231,1384,395,1585,1474,1208,121,62
24063,14,1002,#Wednesday,7253,6661,1353,1021,1330,1409,1234,252,60
24090,17,1003,#Thursday,7140,6591,1383,1048,1506,1185,1282,122,63
24117,20,1004,#Friday,7509,6795,1397,1014,1615,1435,1265,0,70
24144,23,1005,#Saturday,5914,5109,1408,253,1312,949,1119,0,68
24171,2,1007,#Monday,5118,4339,1409,64,1050,566,1182,0,67
24198,5,1008,#Tuesday,5708,5266,1413,552,884,1083,1267,0,66
24225,8,1009,#Wednesday,7277,6936,1417,1249,1404,1440,1255,100,70
24252,11,1010,#Thursday,7637,8074,1371,1956,1737,1378,1271,291,69
24279,14,1011,#Friday,7437,7555,1366,2295,1508,918,1192,205,69
24306,17,1012,#Saturday,6794,6117,1420,1318,1263,803,1184,58,69
24334,21,1013,#Sunday,6704,5055,1420,457,1125,841,1144,0,67
24361,0,1015,#Tuesday,6205,5280,1404,59,1299,1253,1206,0,57
24388,3,1016,#Wednesday,5805,6668,1418,2395,762,1024,1008,0,61
24415,6,1017,#Thursday,6523,5150,1414,150,919,1250,1350,0,67
24442,9,1018,#Friday,8184,7182,661,1597,2059,1326,1390,76,72
24469,12,1019,#Saturday,7210,5400,704,896,1227,1292,1081,131,70
24496,15,1020,#Sunday,5985,5431,1419,792,802,1204,920,230,63
24523,18,1021,#Monday,7622,5775,1401,21,1519,1349,1410,3,72
24550,21,1022,#Tuesday,7627,6090,1409,48,1796,1352,1412,0,72
24577,0,1024,#Thursday,6264,6913,1408,2119,903,1075,1329,0,78
24605,4,1025,#Friday,5851,6040,1414,915,912,1251,1475,0,73
24632,7,1026,#Saturday,6291,5592,1418,621,832,1307,1334,0,79
24659,10,1027,#Sunday,5950,6156,1417,1463,770,967,1093,376,70
24686,13,1028,#Monday,7404,6321,1384,34,1326,1441,1353,702,78
24713,16,1029,#Tuesday,7046,6223,1403,226,1351,1472,1344,345,79
24740,19,1030,#Wednesday,8099,6068,1399,204,1432,1474,1487,0,72
24767,22,1031,#Thursday,7010,5908,1407,31,1415,1487,1485,0,84
24794,1,1033,#Saturday,5974,5681,1410,311,1004,1468,1410,0,78
24821,3,1034,#Sunday,5341,5258,1415,141,934,1314,1393,0,58
24848,5,1035,#Monday,5616,5020,1419,295,885,1096,1284,0,42
24876,9,1036,#Tuesday,7958,6775,1394,780,1488,1549,1351,162,51
24903,12,1037,#Wednesday,7628,6924,1395,540,1380,1488,1490,582,47
24930,15,1038,#Thursday,7392,6773,1404,547,1595,1441,1536,192,57
24957,18,1039,#Friday,7893,6680,1404,654,1458,1495,1616,0,52
24984,21,1040,#Saturday,6685,5427,1414,331,815,1459,1355,0,51
25011,0,1042,#Monday,5433,5907,1413,819,933,1324,1362,0,54
25038,3,1043,#Tuesday,5770,6259,1414,1152,904,1361,1370,0,58
25065,6,1044,#Wednesday,6481,6034,1405,564,1064,1575,1358,0,68
25092,9,1045,#Thursday,8028,6610,1378,207,1422,1657,1451,429,64
25119,12,1046,#Friday,7778,6559,1346,10,1507,1618,1412,598,67
25146,15,1047,#Saturday,6893,5728,1412,248,1065,1625,1157,158,62
25174,19,1048,#Sunday,7145,5696,1423,122,1292,1665,1130,0,64
25201,22,1049,#Monday,7119,7313,1412,2139,1321,1382,992,0,65
25228,1,1051,#Wednesday,6177,5783,1417,351,1105,1658,1190,0,61
25255,4,1052,#Thursday,6142,5279,1418,6,951,1559,1278,0,68
25282,7,1053,#Friday,7551,6274,1418,365,1547,1586,1287,0,71
25309,10,1054,#Saturday,7351,6407,1415,828,1044,1620,1096,333,70
25336,13,1055,#Sunday,6263,6161,1415,570,906,1579,1172,451,69
25363,16,1056,#Monday,8081,6090,1359,159,1666,1647,1181,4,74
25390,19,1057,#Tuesday,8429,7209,1412,1026,1761,1695,1240,0,73
25417,22,1058,#Wednesday,7295,6190,1416,257,1460,1683,1295,0,79
25445,2,1060,#Friday,6242,6658,1414,1780,842,1296,1252,0,73
25472,5,1061,#Saturday,6311,6661,1419,1665,910,1445,1155,0,65
25499,8,1062,#Sunday,6246,5784,1418,525,1274,1285,1176,39,66
25526,11,1063,#Monday,8092,8010,1361,1497,1932,1735,1324,92,67
25553,14,1064,#Tuesday,7205,8277,1383,2171,1395,1795,1292,172,67
25580,17,1065,#Wednesday,7979,7119,1418,706,1765,1794,1365,0,70
25607,20,1066,#Thursday,8278,7368,1414,1142,1546,1758,1433,0,74
25634,23,1067,#Friday,6878,6909,1416,1577,853,1614,1382,0,65
25661,2,1069,#Sunday,5917,5461,1421,195,913,1718,1150,0,63
25688,5,1070,#Monday,6120,6279,1420,962,939,1715,1178,0,64
25716,9,1071,#Tuesday,8921,7552,1406,1106,1939,1835,1181,11,71
25743,12,1072,#Wednesday,8964,8596,1362,2075,1848,1794,1305,141,70
25770,15,1073,#Thursday,8580,6847,1381,339,1970,1799,1255,31,72
25797,18,1074,#Friday,8770,8599,1404,2174,1964,1713,1265,0,77
25824,21,1075,#Saturday,7691,8201,1418,2218,1618,1754,1123,0,68
25851,0,1077,#Monday,6001,5820,1416,725,1156,1528,935,0,60
25878,3,1078,#Tuesday,6302,6991,1413,1505,1486,1396,1123,0,67
25905,6,1079,#Wednesday,7056,7666,1417,1873,1455,1634,1221,0,66
25932,9,1080,#Thursday,9051,8690,1361,1704,2345,1719,1434,57,70
25959,12,1081,#Friday,8736,8624,1394,1989,2098,1535,1392,144,70
25987,16,1082,#Saturday,7943,7648,1422,1393,1734,1758,1259,8,73
26014,19,1083,#Sunday,7793,7587,1417,1296,2086,1737,979,0,71
26041,22,1084,#Monday,7764,7601,1394,1519,1580,1774,1259,0,75
26068,1,1086,#Wednesday,6682,6514,1410,274,1796,1911,1055,0,69
26095,4,1087,#Thursday,6608,5896,1406,72,1120,1881,1344,0,73
26122,7,1088,#Friday,6933,6900,1403,1576,1089,1484,1273,0,75
26149,10,1089,#Saturday,6131,7048,1414,2056,1178,1222,991,118,67
26176,13,1090,#Sunday,6448,6112,1409,418,1332,1841,1001,44,65
26203,16,1091,#Monday,7720,7639,1412,1545,1591,1805,1214,0,71
26230,19,1092,#Tuesday,8105,6607,1405,63,1985,1864,1216,0,74
26258,23,1093,#Wednesday,6677,6320,708,1633,1196,1481,1234,0,67
26285,2,1095,#Friday,5784,6200,1416,966,1491,1140,1123,0,64
26312,5,1096,#Saturday,5252,6156,1420,926,1550,1195,1004,0,59
26339,8,1097,#Sunday,5507,6661,1420,1676,1699,854,937,14,60
26366,11,1098,#Monday,7970,7513,1374,1699,1929,1131,1080,233,65
26393,14,1099,#Tuesday,7642,6773,1399,503,2046,1504,912,342,65
26420,17,1100,#Wednesday,8145,7531,1413,1438,2229,1483,899,0,67
26447,20,1101,#Thursday,7973,7678,1414,799,2477,1749,1175,0,65
26474,23,1102,#Friday,6778,6762,1416,1357,1650,1351,925,0,63
26501,2,1104,#Sunday,5799,6353,1421,652,1603,1530,1088,0,59
26528,5,1105,#Monday,5997,6579,1419,722,1571,1669,1137,0,60
26556,9,1106,#Tuesday,8952,9513,1408,2575,2593,1685,1165,18,67
26583,12,1107,#Wednesday,8931,9512,1392,2468,2287,1853,1224,216,70
26610,15,1108,#Thursday,8561,7714,1364,1585,2046,1396,1118,130,74
26637,18,1109,#Friday,8865,8882,1404,2443,2056,1805,1098,0,76
26664,21,1110,#Saturday,7634,7631,1405,1662,1574,1714,1210,0,65
26691,0,1112,#Monday,6230,6744,1412,940,1300,1801,1232,0,59
26718,3,1113,#Tuesday,6366,7291,1411,2516,940,1377,981,0,66
26745,6,1114,#Wednesday,7355,8127,1421,2428,1417,1578,1214,0,69
26772,9,1115,#Thursday,8872,8548,1393,1680,1988,1862,1327,228,67
26799,12,1116,#Friday,8552,6950,1418,99,2007,1863,1201,289,71
26827,16,1117,#Saturday,7664,6073,1417,72,1406,1824,1238,43,71
26854,19,1118,#Sunday,7081,6848,1420,1097,1370,1691,1160,41,67
26881,22,1119,#Monday,7348,8078,1417,1816,1784,1828,1172,0,60
26908,1,1121,#Wednesday,6681,6080,1403,529,1039,1829,1210,0,69
26935,4,1122,#Thursday,6589,5874,1408,368,1355,1482,1193,0,67
26962,7,1123,#Friday,8110,7881,1418,1538,1700,1869,1285,0,70
26989,10,1124,#Saturday,7931,6808,1411,219,1677,1875,1207,349,69
27016,13,1125,#Sunday,6735,7484,1415,2098,1161,1228,1084,428,69
27043,16,1126,#Monday,8097,7152,1386,834,1772,1825,1209,54,70
27070,19,1127,#Tuesday,8631,6791,1421,118,2025,1815,1342,0,67
27098,23,1128,#Wednesday,6994,6223,1420,536,1099,1790,1315,0,65
27125,2,1130,#Friday,6324,6232,1402,581,1136,1847,1190,0,74
27152,5,1131,#Saturday,6329,5870,1417,462,940,1806,1169,0,75
27179,8,1132,#Sunday,6385,5967,1414,403,1127,1764,1169,15,74
27206,11,1133,#Monday,8681,7599,1383,1486,1562,1791,1191,109,75
27233,14,1134,#Tuesday,8037,9092,1404,2721,1548,1713,1145,478,83
27260,17,1135,#Wednesday,7986,7090,1405,1123,1691,1646,1139,2,83
27287,20,1136,#Thursday,7929,7081,1405,1034,1632,1749,1181,0,80
27314,23,1137,#Friday,6634,5701,1407,58,1051,1809,1295,0,80
27341,2,1139,#Sunday,5696,6206,1418,885,896,1771,1158,0,76
27369,6,1140,#Monday,6689,5628,1421,357,921,1764,1085,0,79
27396,9,1141,#Tuesday,8468,7084,1405,167,2180,1821,1169,261,79
27423,12,1142,#Wednesday,7952,6936,1414,388,1658,1727,1287,381,79
27450,15,1143,#Thursday,7480,8092,1405,2525,1460,1308,1063,249,80
27477,18,1144,#Friday,8039,6977,1400,1414,1314,1571,1193,0,84
27504,21,1145,#Saturday,7042,6583,1401,823,1426,1755,1095,0,80
27531,0,1147,#Monday,5613,5831,1408,1352,750,1340,906,0,72
27558,3,1148,#Tuesday,5762,6123,1399,515,1154,1712,1264,0,78
27585,6,1149,#Wednesday,6866,7012,1415,809,1663,1747,1300,0,78
27612,9,1150,#Thursday,8181,8630,1389,1623,2133,1757,1351,298,77
27640,13,1151,#Friday,7564,7536,1397,544,1909,1712,1157,743,73
27667,16,1152,#Saturday,6811,7084,1416,1196,1626,1571,1091,103,80
27694,19,1153,#Sunday,7078,7653,1411,1991,1671,1292,1208,0,77
27721,22,1154,#Monday,7266,8678,1403,2503,1880,1542,1273,0,76
27748,1,1156,#Wednesday,6409,6772,1415,2249,977,913,1141,0,75
27775,4,1157,#Thursday,6426,7166,1418,2440,1058,902,1270,0,78
27802,7,1158,#Friday,7343,5947,1415,154,1743,956,1536,59,82
27829,10,1159,#Saturday,7489,6198,1410,220,1863,934,1404,289,76
27856,13,1160,#Sunday,6363,6265,1412,495,1559,935,1443,348,72
27883,16,1161,#Monday,8057,6026,1362,4,2125,962,1408,90,74
27910,19,1162,#Tuesday,8371,6853,1397,513,2455,961,1447,0,80
27938,23,1163,#Wednesday,6949,6651,1407,1242,1456,941,1526,0,78
27965,2,1165,#Friday,6356,7291,1406,2133,1321,900,1455,0,75
27992,5,1166,#Saturday,6351,6963,1416,2090,1199,899,1282,0,77
28019,8,1167,#Sunday,6346,5305,1416,366,1198,917,1159,173,74
28046,11,1168,#Monday,7956,5958,1372,107,1633,902,1162,717,65
28073,14,1169,#Tuesday,7516,6168,1410,253,1625,927,1415,470,67
28100,17,1170,#Wednesday,7890,7006,1361,1632,1729,869,1329,15,68
28127,20,1171,#Thursday,8253,6147,1394,385,1771,940,1588,0,67
28154,23,1172,#Friday,6710,5953,1410,674,1334,927,1540,0,68
28181,2,1174,#Sunday,5622,6369,1411,1724,1216,893,1062,0,62
28209,6,1175,#Monday,6591,6149,1415,995,1559,942,1162,13,62
28236,9,1176,#Tuesday,6646,6127,1404,869,1708,957,1120,0,70
28263,12,1177,#Wednesday,7128,7237,1414,1872,1241,863,969,801,73
28290,15,1178,#Thursday,6819,6420,1384,816,1608,853,1104,582,74
28317,18,1179,#Friday,7175,6198,1405,1349,1353,903,1091,21,77
28344,21,1180,#Saturday,6846,7004,1413,2355,1286,886,988,0,75
28371,1,1182,#Monday,5135,4658,1408,127,1215,863,974,0,71
28398,4,1183,#Tuesday,5680,5294,1415,543,1223,908,1125,0,79
28425,7,1184,#Wednesday,7009,6167,1413,1054,1745,849,1004,20,79
28452,10,1185,#Thursday,6087,6028,1418,1185,1227,866,1254,0,78
28480,14,1186,#Friday,6967,8154,1372,2530,1946,749,1072,419,66
28507,17,1187,#Saturday,6319,7168,1411,2035,1879,481,1141,160,60
28534,20,1188,#Sunday,6575,6239,1412,925,2191,489,1151,5,64
28561,23,1189,#Monday,6405,6187,1402,858,1579,881,1405,0,60
28588,2,1191,#Wednesday,5637,5510,1414,662,1547,410,1416,0,60
28615,5,1192,#Thursday,5817,6546,1425,1824,1444,403,1387,0,63
28642,8,1193,#Friday,7344,6752,1415,846,2082,675,1500,165,67
28669,11,1194,#Saturday,6346,5959,1416,938,1544,383,1139,476,62
28696,14,1195,#Sunday,5911,5771,1412,1429,1433,292,968,171,65
28723,17,1196,#Monday,6918,7962,1389,2664,2010,552,928,343,75
28751,21,1197,#Tuesday,7417,6141,1414,346,2127,803,1375,0,76
28778,0,1199,#Thursday,6103,6999,1407,1669,1600,770,1479,0,73
28805,3,1200,#Friday,5661,5378,1403,0,1622,774,1503,0,76
28832,6,1201,#Saturday,5599,5493,1403,492,1551,790,1178,0,76
28859,9,1202,#Sunday,5970,7031,1406,2374,1901,380,796,104,68
28886,12,1203,#Monday,7249,6991,1337,1710,1876,404,1060,523,78
28913,15,1204,#Tuesday,7355,6127,1379,25,2029,863,1261,488,81
28940,18,1205,#Wednesday,7152,6523,1398,667,2044,860,1388,89,76
28967,21,1206,#Thursday,6986,6741,1355,609,1949,832,1359,558,80
28994,0,1208,#Saturday,5450,6785,1411,2468,1443,413,979,0,70
29022,4,1209,#Sunday,4548,4593,1412,372,1459,415,885,0,49
29049,7,1210,#Monday,4447,5433,1408,1052,1634,414,815,60,48
29076,10,1211,#Tuesday,6167,5901,1396,278,1751,908,898,616,53
29103,13,1212,#Wednesday,6953,7203,1379,224,2467,1203,1262,619,49
29130,16,1213,#Thursday,6879,6912,1358,100,2607,1205,1373,217,50
29157,19,1214,#Friday,6592,7499,1397,945,2670,1072,1333,28,53
29184,22,1215,#Saturday,6362,6111,1409,122,2363,1206,957,0,53
29211,1,1217,#Monday,4858,5731,1402,86,2417,775,991,0,58
29238,4,1218,#Tuesday,5314,5932,1411,24,2094,1135,1208,0,60
29265,7,1219,#Wednesday,6622,6959,1418,246,2615,1192,1355,66,66
29292,10,1220,#Thursday,6957,7201,1370,475,2577,1046,1245,422,66
29320,14,1221,#Friday,6624,7195,1404,119,2297,1207,1485,615,65
29347,17,1222,#Saturday,5960,6780,1406,451,2065,1148,1361,281,66
29374,20,1223,#Sunday,5989,5965,699,389,2274,1170,1365,2,65
29401,23,1224,#Monday,5930,5346,703,315,1860,1047,1350,0,69
29428,2,1226,#Wednesday,5303,5325,703,72,1859,1256,1367,0,67
29455,5,1227,#Thursday,5340,5896,703,531,1829,1301,1475,0,56
29482,8,1228,#Friday,6787,6292,705,111,2278,1388,1458,287,64
29509,11,1229,#Saturday,6205,6268,704,367,2166,1033,1329,615,54
29536,14,1230,#Sunday,5318,5238,701,71,1854,756,1170,631,55
29563,17,1231,#Monday,6597,6251,674,327,2262,1334,1208,382,64
29591,21,1232,#Tuesday,7007,6085,698,373,2359,1367,1225,0,63
29618,0,1234,#Thursday,5512,5985,700,920,1994,966,1337,0,66
29645,3,1235,#Friday,5165,5766,699,608,1801,1326,1262,0,68
29672,6,1236,#Saturday,5019,4844,699,724,1911,468,966,8,66
29699,9,1237,#Sunday,5156,5105,701,839,1647,502,974,380,60
29726,12,1238,#Monday,6745,6358,678,88,2354,1296,1204,662,73
29753,15,1239,#Tuesday,6597,6403,696,440,2317,1298,1160,426,64
29780,18,1240,#Wednesday,6608,7659,698,1756,2371,1263,1277,223,68
29807,21,1241,#Thursday,6987,5754,696,168,2233,1294,1293,0,71
29834,0,1243,#Saturday,5593,6063,699,1051,1778,1293,1177,0,64
29862,4,1244,#Sunday,4678,4713,691,304,1800,705,1158,0,54
29889,7,1245,#Monday,6091,5719,696,512,2296,937,1139,72,66
29916,10,1246,#Tuesday,6799,6011,685,45,2203,1258,1151,598,71
29943,13,1247,#Wednesday,6439,6269,696,44,2288,1267,1196,715,62
29970,16,1248,#Thursday,6703,6138,671,94,2293,1205,1318,497,60
29997,19,1249,#Friday,6678,6202,691,433,2355,1259,1328,67,67
30024,22,1250,#Saturday,6409,5331,691,173,1897,1278,1220,0,70
30051,1,1252,#Monday,4943,5501,691,1173,1553,940,1081,0,64
30078,4,1253,#Tuesday,5119,5631,690,655,1706,1206,1307,0,66
30105,7,1254,#Wednesday,6329,5782,692,161,2139,1292,1314,112,71
30133,11,1255,#Thursday,7079,6345,661,189,2171,1307,1425,524,66
30160,14,1256,#Friday,6872,6252,652,257,2117,1271,1403,484,66
30187,17,1257,#Saturday,5954,5367,690,278,1707,1143,1237,255,57
30214,20,1258,#Sunday,5479,5878,692,2088,1452,454,1122,12,58
30241,23,1259,#Monday,5426,4977,691,413,1672,1222,922,0,57
30268,2,1261,#Wednesday,5112,5858,690,903,1736,1255,1212,0,61
30295,5,1262,#Thursday,5170,5022,690,263,1666,1259,1082,0,60
30322,8,1263,#Friday,6680,5804,692,89,2145,1274,1336,204,62
30349,11,1264,#Saturday,6126,5828,691,917,1670,919,854,719,58
30376,14,1265,#Sunday,5346,4735,692,191,1642,499,975,681,54
30404,18,1266,#Monday,6927,6332,690,281,2367,1228,1468,237,60
30431,21,1267,#Tuesday,6995,6782,689,610,2772,1237,1411,0,61
30458,0,1269,#Thursday,5616,5718,682,566,1633,1240,1541,0,54
30485,3,1270,#Friday,6802,7179,664,1380,2016,1288,1322,452,56
30512,6,1271,#Saturday,5175,5657,680,644,1585,1366,1312,20,49
30539,9,1272,#Sunday,5422,5002,681,238,1560,889,1307,281,44
30566,12,1273,#Monday,7277,7158,658,675,2059,1311,1703,707,44
30593,15,1274,#Tuesday,7342,7209,986,445,2225,1318,1683,509,41
30620,18,1275,#Wednesday,7190,7194,1331,214,2219,1313,1807,258,51
30647,21,1276,#Thursday,7417,7138,1328,337,2207,1328,1885,0,53
30674,0,1278,#Saturday,6111,6173,1351,79,1504,1342,1846,0,51
30702,4,1279,#Sunday,5093,5150,1354,168,1221,892,1467,0,47
30729,7,1280,#Monday,6463,5890,1356,-6,1871,1057,1478,83,50
30756,10,1281,#Tuesday,7717,6566,1348,47,1859,1282,1470,505,53
